platform,timestamp,author,author_toxicity,toxicity,knowledge,platform_model name,platform_network name,platform_interval time duration,platform_maximum post inactivity,platform_toxicity threshold,platform_full ban,platform_partial ban,platform_warning,platform_remove content,platform_network ban threshold,platform_network warning threshold,platform_moderation miss probability
3,47,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,48,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,49,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,49,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,50,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,50,agent_2,0.587706,0.338547945022583,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,50,agent_2,0.587706,0.2575248181819916,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,51,agent_5,0.27172,0.09394638240337372,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,51,agent_2,0.587706,0.13311903178691864,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,52,agent_2,0.587706,0.44573795795440674,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,52,agent_7,0.0959302,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,52,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,52,agent_2,0.587706,0.17369148135185242,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,53,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,53,agent_2,0.587706,0.24876242876052856,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,53,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,53,agent_1,0.672653,0.43563875555992126,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,54,agent_2,0.587706,0.28789710998535156,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,54,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,55,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,55,agent_8,0.632556,0.008267076686024666,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,55,agent_8,0.632556,0.4718977212905884,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,55,agent_1,0.672653,0.586771547794342,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,56,agent_1,0.672653,0.033221036195755005,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_0,0.870639,0.11613751202821732,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_1,0.672653,0.5884410738945007,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_3,0.255014,0.13829614222049713,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_8,0.632556,0.19190694391727448,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,57,agent_3,0.255014,0.21466603875160217,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_6,0.270481,0.14379321038722992,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_0,0.870639,0.6246926188468933,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,58,agent_0,0.870639,0.4227638840675354,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,59,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,59,agent_4,0.593045,0.06012186035513878,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,59,agent_1,0.672653,0.5395351648330688,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,60,agent_4,0.593045,0.5040178894996643,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,60,agent_0,0.870639,0.3365631103515625,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,61,agent_9,0.1,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,61,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,62,agent_2,0.587706,0.29144197702407837,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,62,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,62,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,62,agent_1,0.672653,0.4834096431732178,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,62,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,63,agent_5,0.27172,0.1628074198961258,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,63,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,63,agent_6,0.270481,0.039023805409669876,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_7,0.0959302,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_8,0.632556,0.09504791349172592,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,64,agent_2,0.587706,0.5100472569465637,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,65,agent_0,0.870639,0.6178348064422607,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,65,agent_8,0.632556,0.15586386620998383,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,65,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,66,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,66,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,66,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,66,agent_1,0.672653,0.24660448729991913,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_6,0.270481,0.07859745621681213,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_6,0.270481,0.2674548327922821,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_8,0.632556,0.04381348192691803,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_8,0.632556,0.6010040044784546,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,67,agent_5,0.27172,0.08560728281736374,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,68,agent_2,0.587706,0.4996229410171509,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,68,agent_3,0.255014,0.221275195479393,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,68,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,69,agent_0,0.870639,0.8519760966300964,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,69,agent_6,0.270481,0.1411171853542328,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,70,agent_1,0.672653,0.3318495452404022,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,70,agent_1,0.672653,0.5670400857925415,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_9,0.1,0.08887240290641785,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,0.12623295187950134,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,0.17061814665794373,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_5,0.27172,0.2579561471939087,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_3,0.255014,0.16833432018756866,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_1,0.672653,0.2500387728214264,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_1,0.672653,0.06552134454250336,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,71,agent_1,0.672653,0.1424531638622284,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,72,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,72,agent_5,0.27172,0.10872665792703629,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,72,agent_3,0.255014,0.028815941885113716,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,72,agent_3,0.255014,0.06123322620987892,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_3,0.255014,0.18065978586673737,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_9,0.1,0.07744015753269196,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,73,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,74,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,74,agent_5,0.27172,0.10088499635457993,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,75,agent_5,0.27172,0.2207256406545639,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,75,agent_5,0.27172,0.005816599354147911,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,75,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_2,0.587706,0.2385302186012268,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_3,0.255014,0.14639191329479218,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_5,0.27172,0.07870475947856903,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_5,0.27172,0.06404656171798706,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_4,0.593045,0.09076327830553055,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,76,agent_4,0.593045,0.04694308340549469,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_1,0.672653,0.18562433123588562,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_8,0.632556,0.30034202337265015,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_8,0.632556,0.4649977385997772,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_3,0.255014,0.1604253351688385,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,77,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_2,0.587706,0.269481360912323,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_6,0.270481,0.012508740648627281,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_6,0.270481,0.05893669277429581,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_2,0.587706,0.36172375082969666,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,78,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,79,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,79,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,79,agent_5,0.27172,0.13379308581352234,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,79,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,80,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,80,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,80,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,80,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,80,agent_4,0.593045,0.5323458313941956,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,81,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,81,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,81,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,82,agent_8,0.632556,0.06549958884716034,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,82,agent_8,0.632556,0.5278564691543579,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,82,agent_8,0.632556,0.3833576440811157,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,83,agent_1,0.672653,0.43258076906204224,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,83,agent_3,0.255014,0.22107632458209991,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,83,agent_1,0.672653,0.5069385766983032,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_0,0.870639,0.8125724792480469,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_6,0.270481,0.17787401378154755,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_5,0.27172,0.04239130765199661,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_2,0.587706,0.10351927578449249,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_0,0.870639,0.7053899168968201,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,84,agent_0,0.870639,0.17806178331375122,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,85,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,85,agent_9,0.1,0.019635846838355064,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,85,agent_0,0.870639,0.45710375905036926,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,85,agent_0,0.870639,0.1614234447479248,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,86,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,86,agent_7,0.0959302,0.06713192909955978,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,86,agent_7,0.0959302,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,86,agent_7,0.0959302,0.07971484959125519,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,87,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,87,agent_0,0.870639,0.022501705214381218,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,87,agent_0,0.870639,0.30256184935569763,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,88,agent_2,0.587706,0.2343209683895111,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,88,agent_2,0.587706,0.07161995023488998,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,89,agent_8,0.632556,0.38284993171691895,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,89,agent_9,0.1,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,89,agent_9,0.1,0.016738062724471092,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,91,agent_3,0.255014,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,91,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,91,agent_5,0.27172,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,92,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,92,agent_3,0.255014,0.02201966568827629,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,92,agent_0,0.870639,0.8705222010612488,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,92,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_5,0.27172,0.07725869864225388,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_9,0.1,0.07895021885633469,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_9,0.1,0.05050797387957573,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_6,0.270481,0.27037858963012695,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_6,0.270481,0.041352253407239914,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_5,0.27172,0.22057944536209106,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,93,agent_1,0.672653,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_3,0.255014,0.09517104923725128,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_6,0.270481,0.0691978856921196,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_3,0.255014,0.1590409278869629,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_3,0.255014,0.19167116284370422,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,94,agent_3,0.255014,0.11998260766267776,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,95,agent_8,0.632556,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,95,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,96,agent_1,0.672653,0.25615039467811584,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,96,agent_2,0.587706,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,96,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,96,agent_6,0.270481,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,96,agent_5,0.27172,0.1773620992898941,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,97,agent_5,0.27172,0.12254946678876877,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,97,agent_9,0.1,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,97,agent_9,0.1,0.04383447766304016,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,98,agent_0,0.870639,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,98,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,98,agent_4,0.593045,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
3,98,agent_8,0.632556,0.5262620449066162,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6
